storm_id,storm_name,Date,Time_UTC,status,Latitude,Longitude,wind_kt,pressure_mb,lat,lon,date_str,time_str,timestamp,year,month,day,hour,noaa_damage_B,noaa_deaths,noaa_injuries,noaa_n_episodes,intensity_class,intensity_label,lat_prev,lon_prev,delta_lat,delta_lon,dist_km,speed_kmh,bearing,bearing_sin,bearing_cos,wind_trend_12h,wind_trend_24h,pres_trend_12h,pres_trend_24h,delta_lat_12h,delta_lon_12h,speed_mean_24h,delta_wind_kt,delta_pres_mb,wind_change_24h,is_RI,month_sin,month_cos,hour_sin,hour_cos,storm_age_step,storm_age_h,is_peak_season
AL152018,NADINE,20181010,0,TS,11.2N,30.7W,50.0,999.0,11.2,-30.7,20181010,0000,2018-10-10 00:00:00+00:00,2018,10,10,0,16.78209545,4.0,244.0,24.0,1,TS,10.8,-30.2,0.3999999999999986,-0.5,70.40464086056664,11.73410681009444,309.22658456086543,-0.7746511512115305,0.6323887996530699,15.0,,-7.0,,0.39999999999999947,-0.5499999999999989,12.404692996800392,10.0,-5.0,,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,2,12,1
AL152018,NADINE,20181010,600,TS,11.8N,30.9W,55.0,995.0,11.8,-30.9,20181010,0600,2018-10-10 06:00:00+00:00,2018,10,10,6,16.78209545,4.0,244.0,24.0,1,TS,11.2,-30.7,0.6000000000000014,-0.1999999999999993,70.1859083508371,11.697651391806183,341.9306526631801,-0.3101678688816304,0.9506818043454013,15.0,,-9.0,,0.5,-0.34999999999999964,12.22793259555184,5.0,-4.0,,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3,18,1
AL152018,NADINE,20181010,1200,TS,12.3N,31.4W,55.0,996.0,12.3,-31.4,20181010,1200,2018-10-10 12:00:00+00:00,2018,10,10,12,16.78209545,4.0,244.0,24.0,1,TS,11.8,-30.9,0.5,-0.5,77.76513059261312,12.960855098768853,315.690158497684,-0.6985382072483961,0.7155727587144418,5.0,20.0,-3.0,-10.0,0.5500000000000007,-0.34999999999999964,12.399774067423813,0.0,1.0,20.0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,4,24,1
AL152018,NADINE,20181010,1800,TS,12.8N,32.0W,50.0,998.0,12.8,-32.0,20181010,1800,2018-10-10 18:00:00+00:00,2018,10,10,18,16.78209545,4.0,244.0,24.0,1,TS,12.3,-31.4,0.5,-0.6000000000000014,85.6272945608586,14.2712157601431,310.5532784270513,-0.7598017256005716,0.6501548567644433,-5.0,10.0,3.0,-6.0,0.5,-0.5500000000000007,12.665957265203144,-5.0,2.0,10.0,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,5,30,1
AL152018,NADINE,20181011,0,TS,13.3N,32.5W,50.0,998.0,13.3,-32.5,20181011,0000,2018-10-11 00:00:00+00:00,2018,10,11,0,16.78209545,4.0,244.0,24.0,1,TS,12.8,-32.0,0.5,-0.5,77.61785190685264,12.936308651142106,315.80569304726777,-0.6970938654407708,0.7169798761226458,-5.0,0.0,2.0,-1.0,0.5,-0.5500000000000007,12.96650772546506,0.0,0.0,0.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,6,36,1
AL152018,NADINE,20181011,600,TS,13.6N,33.1W,45.0,1001.0,13.6,-33.1,20181011,0600,2018-10-11 06:00:00+00:00,2018,10,11,6,16.78209545,4.0,244.0,24.0,1,TS,13.3,-32.5,0.29999999999999893,-0.6000000000000014,72.95967438236578,12.159945730394297,297.2772401099119,-0.8887993542048735,0.45829652842346474,-5.0,-10.0,3.0,6.0,0.39999999999999947,-0.5500000000000007,13.08208131011209,-5.0,3.0,-10.0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,7,42,1
AL152018,NADINE,20181011,1200,TS,13.9N,33.8W,45.0,1001.0,13.9,-33.8,20181011,1200,2018-10-11 12:00:00+00:00,2018,10,11,12,16.78209545,4.0,244.0,24.0,1,TS,13.6,-33.1,0.3000000000000007,-0.6999999999999957,82.6378134816654,13.772968913610901,293.8907317413266,-0.9143194796357846,0.40499369027004367,-5.0,-10.0,3.0,5.0,0.2999999999999998,-0.6499999999999986,13.2851097638226,0.0,0.0,-10.0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,8,48,1
AL152018,NADINE,20181011,1800,TS,14.3N,34.6W,45.0,1002.0,14.3,-34.6,20181011,1800,2018-10-11 18:00:00+00:00,2018,10,11,18,16.78209545,4.0,244.0,24.0,1,TS,13.9,-33.8,0.40000000000000036,-0.8000000000000043,97.06582240692195,16.177637067820324,297.36957264311746,-0.8880596525080714,0.4597282388403431,0.0,-5.0,1.0,4.0,0.35000000000000053,-0.75,13.761715090741907,0.0,1.0,-5.0,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,9,54,1
AL152018,NADINE,20181012,0,TS,14.8N,35.0W,40.0,1003.0,14.8,-35.0,20181012,0000,2018-10-12 00:00:00+00:00,2018,10,12,0,16.78209545,4.0,244.0,24.0,1,TS,14.3,-34.6,0.5,-0.3999999999999986,70.31710759632256,11.719517932720427,322.29788534592967,-0.6115562419911731,0.7912009623866959,-5.0,-10.0,2.0,5.0,0.4500000000000002,-0.6000000000000014,13.457517411136488,-5.0,1.0,-10.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,10,60,1
AL152018,NADINE,20181012,600,TS,15.3N,35.3W,40.0,1004.0,15.3,-35.3,20181012,0600,2018-10-12 06:00:00+00:00,2018,10,12,6,16.78209545,4.0,244.0,24.0,1,TS,14.8,-35.0,0.5,-0.29999999999999716,64.25596364239527,10.709327273732546,329.94996405758,-0.5007561022487644,0.8655884276378844,-5.0,-5.0,2.0,3.0,0.5,-0.34999999999999787,13.09486279697105,0.0,1.0,-5.0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,11,66,1
AL152018,NADINE,20181012,1200,TS,15.8N,35.7W,35.0,1006.0,15.8,-35.7,20181012,1200,2018-10-12 12:00:00+00:00,2018,10,12,12,16.78209545,4.0,244.0,24.0,1,TS,15.3,-35.3,0.5,-0.4000000000000057,70.19387595120348,11.69897932520058,322.43134577976707,-0.6097116211989139,0.7926233272967634,-5.0,-10.0,3.0,5.0,0.5,-0.3500000000000014,12.57636539986847,-5.0,2.0,-10.0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,12,72,1
